Region,Año,Tipos_delito,Ordenado_por,Familia_delito,Grupo_delito,Subgrupo_delito,Cantidad
Atacama,2017,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,469
Atacama,2018,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,485
Atacama,2019,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,366
Atacama,2020,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,62
Atacama,2021,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,92
Atacama,2022,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,105
Atacama,2023,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,150
Atacama,2024,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,96
Atacama,2013,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,246
Atacama,2014,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,168
Atacama,2015,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,135
Atacama,2016,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,79
Atacama,2017,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,92
Atacama,2018,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,78
Atacama,2019,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,29
Atacama,2020,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,13
Atacama,2021,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,5
Atacama,2022,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,11
Atacama,2023,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,23
Atacama,2024,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,23
Atacama,2013,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2014,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2015,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2016,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2017,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2018,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2019,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2020,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2021,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2022,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2023,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2024,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Atacama,2013,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,4744
Atacama,2014,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,5026
Atacama,2015,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,4182
Atacama,2016,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,4021
Atacama,2017,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,3909
Atacama,2018,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,4371
Atacama,2019,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,4316
Atacama,2020,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,1838
Atacama,2021,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,1365
Atacama,2022,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,1591
Atacama,2023,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,2019
Atacama,2024,Consumo de alcohol en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de alcohol en la vía pública,1287
Atacama,2013,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,3062
Atacama,2014,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2311
Atacama,2015,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2104
Atacama,2016,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,1978
Atacama,2017,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,1946
Atacama,2018,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,1982
Atacama,2019,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2425
Atacama,2020,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2188
Atacama,2021,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2409
Atacama,2022,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2740
Atacama,2023,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2558
Atacama,2024,Daños,Grupo,Incivilidades,Daños,Consumo de alcohol en la vía pública,2498
Atacama,2013,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1063
Atacama,2014,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,885
Atacama,2015,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,864
Atacama,2016,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,915
Atacama,2017,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,868
Atacama,2018,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1128
Atacama,2019,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,1510
Atacama,2020,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,200
Atacama,2021,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,64
Atacama,2022,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,56
Atacama,2023,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,49
Atacama,2024,Desórdenes públicos,Grupo,Incivilidades,Desórdenes públicos,Consumo de alcohol en la vía pública,36
Atacama,2013,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,800
Atacama,2014,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,774
Atacama,2015,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,552
Atacama,2016,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,611
Atacama,2017,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,612
Atacama,2018,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,745
Atacama,2019,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,934
Atacama,2020,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,2859
Atacama,2021,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,2977
Atacama,2022,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,1570
Atacama,2023,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,1225
Atacama,2024,Otras incivilidades,Grupo,Incivilidades,Otras incivilidades,Consumo de alcohol en la vía pública,1088
Atacama,2013,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,86
Atacama,2014,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,98
Atacama,2015,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,79
Atacama,2016,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,45
Atacama,2017,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,93
Atacama,2018,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,137
Atacama,2019,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,170
Atacama,2020,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,106
Atacama,2021,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,154
Atacama,2022,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,175
Atacama,2023,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,168
Atacama,2024,Animales sueltos en la vía pública,Subgrupo,Incivilidades,Otras incivilidades,Animales sueltos en la vía pública,164
Atacama,2013,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,45
Atacama,2014,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,50
Atacama,2015,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,32
Atacama,2016,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,33
Atacama,2017,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,29
Atacama,2018,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,87
Atacama,2019,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,108
Atacama,2020,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,31
Atacama,2021,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,19
Atacama,2022,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,13
Atacama,2023,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,76
Atacama,2024,Comercio ilegal,Subgrupo,Incivilidades,Otras incivilidades,Comercio ilegal,55
Atacama,2013,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,21
Atacama,2014,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,11
Atacama,2015,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,10
Atacama,2016,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,24
Atacama,2017,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,8
Atacama,2018,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,13
Atacama,2019,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,17
Atacama,2020,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,1897
Atacama,2021,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,2096
Atacama,2022,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,901
Atacama,2023,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,622
Atacama,2024,Ofensas al pudor,Subgrupo,Incivilidades,Otras incivilidades,Ofensas al pudor,466
Atacama,2013,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,648
Atacama,2014,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,615
Atacama,2015,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,431
Atacama,2016,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,509
Atacama,2017,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,482
Atacama,2018,Otras incivilidades,Subgrupo,Incivilidades,Otras incivilidades,Otras incivilidades,508
